ID_Transacao,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade
TXN002408,2023-03-27,3697.0,Caixa de Som,Eletrônicos,474.89,1
TXN002409,2023-01-24,9751.0,Tablet,Eletrônicos,1976.67,3
TXN002410,2023-03-08,5386.0,Halter,Esportes,286.05,1
TXN002411,2023-01-10,2679.0,Romance,Livros,107.92,4
TXN002412,2024-10-08,1344.0,Fone de Ouvido,Eletrônicos,324.08,2
TXN002413,2023-07-24,3045.0,Calça Jeans,Roupas,253.08,1
TXN002414,2023-01-04,2528.0,Vestido,Roupas,33.22,1
TXN002415,2024-02-01,2982.0,Halter,Esportes,315.64,2
TXN002416,2024-12-26,1931.0,Tapete de Yoga,Esportes,579.31,5
TXN002417,2023-03-04,8886.0,Camiseta,Roupas,204.42,2
TXN002418,2023-09-27,1916.0,Halter,Esportes,47.42,1
TXN002419,2023-07-12,4593.0,Programação em Python,Livros,19.18,5
TXN002420,2023-10-31,4006.0,Corda de Pular,Esportes,248.09,3
TXN002421,2023-12-20,9201.0,Bola de Futebol,Esportes,117.01,3
TXN002422,2023-10-16,4483.0,Smartphone,Eletrônicos,95.54,3
TXN002423,2023-03-03,1241.0,Teclado,Eletrônicos,1524.62,1
TXN002424,2023-11-23,9834.0,Luva de Boxe,Esportes,288.65,3
TXN002425,2024-04-06,8953.0,Cortina,Casa e Cozinha,238.5,4
TXN002426,2023-11-17,1152.0,Vestido,Roupas,452.04,1
TXN002427,2024-12-08,9423.0,Cafeteira,Casa e Cozinha,101.75,3
TXN002428,2024-02-17,7930.0,Cafeteira,Casa e Cozinha,765.18,4
TXN002429,2024-03-05,2535.0,Tênis,Roupas,170.7,2
TXN002430,2024-02-14,8744.0,Mouse,Eletrônicos,1782.39,2
TXN002431,2023-06-04,6930.0,Calça Jeans,Roupas,309.41,4
TXN002432,2023-06-03,6947.0,Programação em Python,Livros,126.61,4
TXN002433,2023-06-12,4470.0,Corda de Pular,Esportes,590.81,4
TXN002434,2024-09-13,,Abajur,Casa e Cozinha,237.84,2
TXN002435,2024-05-14,6514.0,Romance,Livros,144.75,3
TXN002436,2024-12-23,9883.0,Corda de Pular,Esportes,248.95,5
TXN002437,2024-05-21,5119.0,Cafeteira,Casa e Cozinha,314.55,3
TXN002438,2024-10-08,6155.0,Data Science,Livros,60.95,4
TXN002439,2024-09-18,5374.0,Tapete de Yoga,Esportes,336.31,3
TXN002440,2024-01-18,9751.0,Aventura,Livros,35.81,4
TXN002441,2024-01-14,8579.0,Vestido,Roupas,285.78,2
TXN002442,2023-11-17,1958.0,História,Livros,88.13,3
TXN002443,2024-12-16,2489.0,Tênis,Roupas,385.71,5
TXN002444,2023-08-23,1053.0,Casaco,Roupas,420.15,1
TXN002445,2023-11-17,2964.0,Mouse,Eletrônicos,908.86,5
TXN002446,2023-11-26,3045.0,Tênis de Corrida,Esportes,198.84,3
TXN002447,2023-03-10,3697.0,Cama,Casa e Cozinha,214.87,3
TXN002448,2024-12-29,1916.0,Ficção Científica,Livros,41.27,2
TXN002449,2024-10-10,1409.0,História,Livros,22.78,4
TXN002450,2024-07-29,4752.0,História,Livros,61.23,3
TXN002451,2024-09-11,3144.0,Vestido,Roupas,149.72,5
TXN002452,2024-09-11,4432.0,Ficção Científica,Livros,145.47,2
TXN002453,2024-06-20,2113.0,Programação em Python,Livros,90.29,4
TXN002454,2024-12-18,3286.0,Data Science,Livros,61.88,3
TXN002455,2023-01-26,4811.0,Jogo de Panelas,Casa e Cozinha,468.57,2
TXN002456,2024-04-02,6804.0,Tapete de Yoga,Esportes,105.04,3
TXN002457,2023-04-21,4923.0,Toalha,Casa e Cozinha,360.79,5
TXN002458,2024-04-09,8962.0,Jaqueta,Roupas,320.59,1
TXN002459,2023-05-07,6574.0,Aventura,Livros,81.0,3
TXN002460,2024-01-20,2638.0,Mouse,Eletrônicos,833.47,4
TXN002461,2023-07-02,2049.0,Bola de Futebol,Esportes,596.46,3
TXN002462,2024-08-02,5669.0,Smartphone,Eletrônicos,1766.61,2
TXN002463,2024-05-23,2519.0,Carregador,Eletrônicos,1265.64,5
TXN002464,2023-06-17,8433.0,Caixa de Som,Eletrônicos,1160.29,3
TXN002465,2023-03-25,4006.0,Romance,Livros,98.79,5
TXN002466,2023-03-05,5272.0,Abajur,Casa e Cozinha,169.04,5
TXN002467,2023-04-02,7304.0,Talheres,Casa e Cozinha,322.16,3
TXN002468,2023-08-21,5315.0,Smartphone,Eletrônicos,126.95,2
TXN002469,2024-05-05,8359.0,Tablet,Eletrônicos,977.31,2
TXN002470,2023-05-21,4044.0,História,Livros,88.31,4
TXN002471,2023-01-20,2964.0,Aventura,Livros,45.75,4
TXN002472,2024-07-17,2584.0,Tablet,Eletrônicos,1929.86,2
TXN002473,2023-08-24,5905.0,Liquidificador,Casa e Cozinha,728.47,1
TXN002474,2024-08-18,4981.0,Tapete de Yoga,Esportes,440.23,2
TXN002475,2024-07-03,5012.0,Corda de Pular,Esportes,331.7,3
TXN002476,2024-06-07,8651.0,Vestido,Roupas,437.59,3
TXN002477,2023-12-09,1771.0,Data Science,Livros,32.64,3
TXN002478,2024-04-07,4811.0,Abajur,Casa e Cozinha,634.5,1
TXN002479,2023-02-12,8651.0,Tablet,Eletrônicos,293.4,5
TXN002480,2023-11-02,9669.0,Corda de Pular,Esportes,481.67,1
TXN002481,2024-10-25,5808.0,Corda de Pular,Esportes,183.57,1
TXN002482,2023-11-14,2679.0,Jaqueta,Roupas,441.0,2
TXN002483,2024-05-26,8651.0,Aventura,Livros,142.45,5
TXN002484,2023-06-19,9701.0,Toalha,Casa e Cozinha,127.55,2
TXN002485,2023-03-21,7227.0,Smartphone,Eletrônicos,952.22,1
TXN002486,2023-10-08,2824.0,Aventura,Livros,147.43,5
TXN002487,2023-06-13,4733.0,Caixa de Som,Eletrônicos,992.64,2
TXN002488,2024-03-09,7669.0,Smartwatch,Eletrônicos,1733.92,1
TXN002489,2023-11-01,4257.0,Smartwatch,Eletrônicos,1198.03,4
TXN002490,2023-07-29,4432.0,Teclado,Eletrônicos,781.89,1
TXN002491,2023-03-30,8433.0,Toalha,Casa e Cozinha,235.77,5
TXN002492,2024-05-06,2519.0,Vestido,Roupas,117.55,4
TXN002493,2023-01-31,7873.0,Abajur,Casa e Cozinha,611.82,4
TXN002494,2023-06-29,2679.0,Bola de Futebol,Esportes,247.26,3
TXN002495,2024-12-27,2403.0,Cama,Casa e Cozinha,413.91,1
TXN002496,2024-11-18,6038.0,Vestido,Roupas,256.32,1
TXN002497,2024-10-27,5557.0,Mochila,Esportes,356.94,4
TXN002498,2023-08-26,3615.0,História,Livros,131.85,3
TXN002499,2024-04-12,5861.0,Tapete de Yoga,Esportes,588.93,3
TXN002500,2024-07-18,8491.0,Tênis,Roupas,215.64,3
TXN002501,2024-02-21,5040.0,Mochila,Esportes,500.82,3
TXN002502,2023-10-27,1525.0,Abajur,Casa e Cozinha,613.98,4
TXN002503,2023-03-30,7126.0,Tênis,Roupas,295.29,4
TXN002504,2024-04-06,8491.0,Camiseta,Roupas,478.9,2
TXN002505,2024-09-05,1964.0,Tapete de Yoga,Esportes,140.27,5
TXN002506,2023-05-23,2040.0,Jogo de Panelas,Casa e Cozinha,96.32,1
TXN002507,2024-05-28,2188.0,Fone de Ouvido,Eletrônicos,1715.23,3
TXN002508,2024-07-17,7482.0,Tênis,Roupas,230.79,3
TXN002509,2024-01-18,8508.0,Abajur,Casa e Cozinha,679.11,3
TXN002510,2024-02-22,7227.0,Casaco,Roupas,448.68,2
TXN002511,2023-01-01,2113.0,Teclado,Eletrônicos,171.79,1
TXN002512,2024-12-12,9835.0,Boné,Roupas,444.06,2
TXN002513,2024-07-08,4733.0,Camiseta,Roupas,235.19,3
TXN002514,2023-05-04,7304.0,Calça Jeans,Roupas,265.01,4
TXN002515,2023-05-02,8260.0,Biografia,Livros,99.59,5
TXN002516,2023-11-04,4750.0,Cortina,Casa e Cozinha,741.84,4
TXN002517,2024-09-26,9883.0,Bola de Futebol,Esportes,35.99,1
TXN002518,2024-05-26,8397.0,Ficção Científica,Livros,79.37,4
TXN002519,2024-01-28,5915.0,Mouse,Eletrônicos,1391.06,5
TXN002520,2023-12-26,9701.0,Mouse,Eletrônicos,1459.28,4
TXN002521,2023-03-30,1958.0,Romance,Livros,108.49,1
TXN002522,2024-04-10,8062.0,Programação em Python,Livros,33.15,4
TXN002523,2023-02-05,5061.0,Aventura,Livros,55.42,4
TXN002524,2023-04-08,3286.0,Camiseta,Roupas,192.18,4
TXN002525,2023-03-12,2122.0,Casaco,Roupas,406.13,5
TXN002526,2024-02-02,3144.0,Smartwatch,Eletrônicos,593.58,5
TXN002527,2024-05-17,5040.0,Toalha,Casa e Cozinha,176.46,1
TXN002528,2023-10-25,1344.0,Jogo de Panelas,Casa e Cozinha,766.38,1
TXN002529,2023-07-23,6138.0,Cama,Casa e Cozinha,17.0,0
TXN002530,2024-10-31,9830.0,Liquidificador,Casa e Cozinha,798.28,2
TXN002531,2023-12-15,5905.0,Cama,Casa e Cozinha,544.69,1
TXN002532,2023-04-14,7482.0,Jaqueta,Roupas,417.67,5
TXN002533,2024-07-30,2535.0,Cafeteira,Casa e Cozinha,242.75,4
TXN002534,2023-01-22,5272.0,Romance,Livros,16.93,1
TXN002535,2023-10-13,3724.0,Mochila,Esportes,449.27,1
TXN002536,2023-09-27,8953.0,Abajur,Casa e Cozinha,668.97,2
TXN002537,2023-05-21,4432.0,Carregador,Eletrônicos,1493.93,2
TXN002538,2024-11-11,1771.0,Cortina,Casa e Cozinha,122.85,4
TXN002539,2023-03-10,6930.0,Mochila,Esportes,458.22,1
TXN002540,2023-08-26,3621.0,Meias,Roupas,389.08,4
TXN002541,2023-01-12,7669.0,Smartphone,Eletrônicos,1334.15,3
TXN002542,2024-08-22,4910.0,Smartwatch,Eletrônicos,1543.93,2
TXN002543,2023-11-24,3927.0,Cama,Casa e Cozinha,678.28,4
TXN002544,2024-05-04,1998.0,Calça Jeans,Roupas,314.53,5
TXN002545,2024-10-10,6180.0,Carregador,Eletrônicos,222.78,5
TXN002546,2023-05-29,2584.0,Jogo de Panelas,Casa e Cozinha,395.23,2
TXN002547,2024-10-03,4006.0,Programação em Python,Livros,25.48,4
TXN002548,2023-03-03,2528.0,Caixa de Som,Eletrônicos,844.71,1
TXN002549,2023-07-17,4119.0,Cafeteira,Casa e Cozinha,331.61,2
TXN002550,2023-05-11,1998.0,Mochila,Esportes,62.96,2
TXN002551,2023-09-05,9565.0,Aventura,Livros,62.09,4
TXN002552,2024-09-06,9279.0,Jogo de Panelas,Casa e Cozinha,97.69,2
TXN002553,2024-10-18,4611.0,Data Science,Livros,124.11,4
TXN002554,2024-10-27,1964.0,História,Livros,142.94,4
TXN002555,2024-06-07,8811.0,Talheres,Casa e Cozinha,67.13,1
TXN002556,2024-12-09,9238.0,Romance,Livros,143.94,3
TXN002557,2023-10-05,9727.0,Halter,Esportes,325.48,3
TXN002558,2023-09-03,,Tênis,Roupas,163.79,2
TXN002559,2023-12-10,7868.0,Toalha,Casa e Cozinha,70.72,4
TXN002560,2024-11-16,3266.0,Tapete de Yoga,Esportes,312.86,3
TXN002561,2023-07-14,9834.0,Garrafa Térmica,Esportes,481.85,4
TXN002562,2024-08-18,9565.0,Calça Jeans,Roupas,359.4,3
TXN002563,2024-10-15,2743.0,Tênis,Roupas,,4
TXN002564,2024-01-19,9317.0,Cafeteira,Casa e Cozinha,67.59,5
TXN002565,2024-04-15,5915.0,Autoajuda,Livros,69.39,1
TXN002566,2023-09-16,2169.0,Abajur,Casa e Cozinha,243.28,0
TXN002567,2023-07-13,3646.0,Cafeteira,Casa e Cozinha,193.58,5
TXN002568,2024-08-20,1949.0,Mochila,Esportes,186.58,1
TXN002569,2024-03-13,9238.0,Luva de Boxe,Esportes,487.0,4
TXN002570,2023-11-17,4432.0,Jaqueta,Roupas,466.03,1
TXN002571,2023-02-12,6881.0,Romance,Livros,69.69,3
TXN002572,2023-05-11,4733.0,Cama,Casa e Cozinha,725.83,5
TXN002573,2023-03-03,3286.0,Caixa de Som,Eletrônicos,676.92,3
TXN002574,2023-10-19,1241.0,Vestido,Roupas,248.69,5
TXN002575,2024-08-07,1319.0,Garrafa Térmica,Esportes,154.97,2
TXN002576,2023-01-24,9808.0,Garrafa Térmica,Esportes,393.27,2
TXN002577,2024-01-28,7916.0,Bola de Futebol,Esportes,587.91,1
TXN002578,2024-08-07,6947.0,Jogo de Panelas,Casa e Cozinha,486.76,4
TXN002579,2023-08-15,9201.0,Talheres,Casa e Cozinha,292.67,2
TXN002580,2023-10-14,7227.0,Tablet,Eletrônicos,1313.24,4
TXN002581,2024-08-16,7735.0,Cama,Casa e Cozinha,107.11,1
TXN002582,2024-02-23,4502.0,Talheres,Casa e Cozinha,712.04,4
TXN002583,2024-09-21,8062.0,Smartwatch,Eletrônicos,1031.01,4
TXN002584,2024-03-23,5272.0,História,Livros,75.66,5
TXN002585,2024-09-22,8651.0,Cama,Casa e Cozinha,472.83,1
TXN002586,2024-09-07,2588.0,Boné,Roupas,319.9,3
TXN002587,2023-12-28,4116.0,Programação em Python,Livros,24.69,2
TXN002588,2024-01-24,4111.0,Tablet,Eletrônicos,1381.1,1
TXN002589,2024-04-08,1488.0,Cortina,Casa e Cozinha,201.13,1
TXN002590,2024-05-17,3724.0,Abajur,Casa e Cozinha,574.02,3
TXN002591,2023-12-23,5808.0,História,Livros,126.04,3
TXN002592,2024-05-05,4456.0,Vestido,Roupas,405.9,5
TXN002593,2024-09-05,4910.0,Camiseta,Roupas,285.2,3
TXN002594,2023-02-19,5808.0,Carregador,Eletrônicos,1064.33,5
TXN002595,2023-02-21,4258.0,Smartwatch,Eletrônicos,328.61,3
TXN002596,2023-05-26,3724.0,Autoajuda,Livros,119.67,3
TXN002597,2023-06-20,9565.0,Tablet,Eletrônicos,579.25,5
TXN002598,2023-02-23,8179.0,Meias,Roupas,258.41,4
TXN002599,2023-06-21,8433.0,Tablet,Eletrônicos,604.33,1
TXN002600,2023-03-10,2307.0,Autoajuda,Livros,33.07,4
TXN002601,2024-07-20,4981.0,Jaqueta,Roupas,322.19,2
TXN002602,2023-09-09,4657.0,Autoajuda,Livros,22.33,5
TXN002603,2023-01-22,4044.0,Bola de Futebol,Esportes,455.47,2
TXN002604,2023-02-19,4111.0,Jaqueta,Roupas,172.44,5
TXN002605,2024-01-12,8179.0,Aventura,Livros,15.02,2
TXN002606,2024-12-28,8428.0,Jaqueta,Roupas,265.34,1
TXN002607,2023-03-10,2588.0,Camiseta,Roupas,42.49,5
TXN002608,2024-05-16,7596.0,Mochila,Esportes,183.8,4
TXN002609,2024-10-24,9565.0,Biografia,Livros,110.44,5
TXN002610,2024-02-22,8517.0,Tênis de Corrida,Esportes,61.05,1
TXN002611,2023-07-31,5333.0,Garrafa Térmica,Esportes,507.62,1
TXN002612,2024-09-10,4006.0,Abajur,Casa e Cozinha,13.02,1
TXN002613,2023-11-19,8811.0,Camiseta,Roupas,138.48,2
TXN002614,2024-04-05,4598.0,Biografia,Livros,115.02,1
TXN002615,2023-08-21,7658.0,Aventura,Livros,57.7,4
TXN002616,2024-01-16,7916.0,Talheres,Casa e Cozinha,90.49,1
TXN002617,2023-09-09,4752.0,Smartwatch,Eletrônicos,752.46,3
TXN002618,2024-04-21,7735.0,Jogo de Panelas,Casa e Cozinha,223.61,3
TXN002619,2024-06-08,2200.0,Liquidificador,Casa e Cozinha,675.74,4
TXN002620,2023-03-11,9423.0,Programação em Python,Livros,57.3,5
TXN002621,2023-06-19,3286.0,Carregador,Eletrônicos,1588.42,5
TXN002622,2023-10-04,6514.0,Tablet,Eletrônicos,1789.15,3
TXN002623,2023-01-25,1960.0,Cortina,Casa e Cozinha,352.72,4
TXN002624,2023-12-22,2049.0,História,Livros,137.84,5
TXN002625,2024-08-22,2169.0,Cafeteira,Casa e Cozinha,308.08,5
TXN002626,2023-02-07,8508.0,Luva de Boxe,Esportes,579.35,2
TXN002627,2024-01-22,1344.0,Toalha,Casa e Cozinha,80.54,2
TXN002628,2023-04-06,7939.0,Biografia,Livros,107.75,1
TXN002629,2023-11-07,2679.0,Vestido,Roupas,257.03,2
TXN002630,2024-03-03,7572.0,Toalha,Casa e Cozinha,316.24,2
TXN002631,2023-01-01,7224.0,Camiseta,Roupas,323.7,4
TXN002632,2023-03-09,2876.0,Talheres,Casa e Cozinha,566.05,4
TXN002633,2023-04-27,9785.0,Cortina,Casa e Cozinha,13.45,3
TXN002634,2024-04-25,9689.0,Garrafa Térmica,Esportes,121.0,3
TXN002635,2024-06-23,2084.0,Corda de Pular,Esportes,435.0,2
TXN002636,2023-08-20,1488.0,Cafeteira,Casa e Cozinha,536.44,5
TXN002637,2023-11-04,2312.0,Liquidificador,Casa e Cozinha,773.18,3
TXN002638,2023-09-21,7227.0,Vestido,Roupas,385.3,2
TXN002639,2023-09-12,7930.0,Calça Jeans,Roupas,476.37,5
TXN002640,2024-01-07,4006.0,Abajur,Casa e Cozinha,565.01,3
TXN002641,2023-03-25,3927.0,Casaco,Roupas,163.07,1
TXN002642,2023-11-18,4527.0,Abajur,Casa e Cozinha,93.24,2
TXN002643,2024-02-29,4566.0,Caixa de Som,Eletrônicos,1574.56,1
TXN002644,2023-11-12,8433.0,Cafeteira,Casa e Cozinha,518.88,4
TXN002645,2024-08-25,9669.0,Abajur,Casa e Cozinha,48.07,3
TXN002646,2023-09-07,7482.0,Autoajuda,Livros,63.61,5
TXN002647,2024-01-21,7201.0,Fone de Ouvido,Eletrônicos,,1
TXN002648,2023-06-03,8491.0,Cafeteira,Casa e Cozinha,405.32,2
TXN002649,2023-02-22,1409.0,Talheres,Casa e Cozinha,351.86,3
TXN002650,2024-01-11,5562.0,Luva de Boxe,Esportes,288.18,3
TXN002651,2023-12-05,2307.0,Fone de Ouvido,Eletrônicos,457.32,5
TXN002652,2023-01-01,9085.0,Boné,Roupas,196.98,4
TXN002653,2023-04-21,1319.0,Corda de Pular,Esportes,237.64,5
TXN002654,2023-03-15,8962.0,Calça Jeans,Roupas,45.13,3
TXN002655,2023-06-11,1651.0,Teclado,Eletrônicos,1546.76,3
TXN002656,2023-02-02,1993.0,Autoajuda,Livros,71.23,4
TXN002657,2024-01-03,7615.0,Data Science,Livros,125.99,4
TXN002658,2024-03-04,8433.0,História,Livros,129.8,4
TXN002659,2023-06-02,2084.0,Fone de Ouvido,Eletrônicos,463.39,1
TXN002660,2023-06-01,5554.0,Talheres,Casa e Cozinha,529.31,1
TXN002661,2023-10-17,4770.0,Programação em Python,Livros,78.76,4
TXN002662,2024-02-24,5374.0,Corda de Pular,Esportes,531.09,2
TXN002663,2024-04-29,4257.0,Autoajuda,Livros,44.12,3
TXN002664,2023-03-09,7924.0,Smartwatch,Eletrônicos,1371.74,4
TXN002665,2024-04-19,6559.0,Aventura,Livros,97.05,3
TXN002666,2024-12-25,8260.0,Autoajuda,Livros,54.87,0
TXN002667,2023-06-18,4258.0,Jogo de Panelas,Casa e Cozinha,117.91,3
TXN002668,2023-06-01,8359.0,Vestido,Roupas,332.79,4
TXN002669,2023-10-12,3621.0,Boné,Roupas,374.53,1
TXN002670,2024-10-08,4510.0,História,Livros,57.61,1
TXN002671,2024-05-09,4044.0,Vestido,Roupas,329.52,5
TXN002672,2023-10-08,4910.0,Cama,Casa e Cozinha,322.15,1
TXN002673,2024-04-10,8508.0,Aventura,Livros,111.28,3
TXN002674,2023-01-19,9786.0,Luva de Boxe,Esportes,139.55,4
TXN002675,2024-04-19,3584.0,Tênis,Roupas,447.3,2
TXN002676,2024-04-05,9005.0,Ficção Científica,Livros,53.8,5
TXN002677,2023-09-18,7596.0,Ficção Científica,Livros,64.65,1
TXN002678,2023-08-16,3697.0,Boné,Roupas,47.88,0
TXN002679,2023-02-18,1711.0,Biografia,Livros,30.05,3
TXN002680,2024-09-06,6574.0,Cama,Casa e Cozinha,417.53,5
TXN002681,2023-10-22,7065.0,Boné,Roupas,148.44,3
TXN002682,2023-07-01,1152.0,Camiseta,Roupas,421.03,1
TXN002683,2023-12-03,9317.0,Liquidificador,Casa e Cozinha,21.61,3
TXN002684,2023-06-23,3103.0,Biografia,Livros,66.18,4
TXN002685,2023-07-28,9179.0,Romance,Livros,60.54,3
TXN002686,2023-11-13,6180.0,Luva de Boxe,Esportes,36.11,2
TXN002687,2023-05-05,1409.0,Calça Jeans,Roupas,79.7,3
TXN002688,2023-07-03,3664.0,Cortina,Casa e Cozinha,336.78,5
TXN002689,2024-04-21,2964.0,Teclado,Eletrônicos,1011.09,3
TXN002690,2023-03-27,5562.0,Caixa de Som,Eletrônicos,838.37,2
TXN002691,2024-07-12,4258.0,Fone de Ouvido,Eletrônicos,1085.33,2
TXN002692,2023-05-30,4750.0,Vestido,Roupas,305.66,3
TXN002693,2023-01-31,1964.0,Abajur,Casa e Cozinha,17.84,5
TXN002694,2024-02-17,8668.0,Vestido,Roupas,242.77,4
TXN002695,2024-08-23,2584.0,Casaco,Roupas,482.48,4
TXN002696,2024-02-01,2982.0,Programação em Python,Livros,85.07,1
TXN002697,2024-04-08,3266.0,Caixa de Som,Eletrônicos,1371.21,3
TXN002698,2024-10-26,2163.0,Liquidificador,Casa e Cozinha,256.37,4
TXN002699,2023-03-29,8573.0,Fone de Ouvido,Eletrônicos,1559.28,4
TXN002700,2024-05-21,9808.0,Garrafa Térmica,Esportes,469.43,1
TXN002701,2024-10-15,9479.0,Meias,Roupas,270.22,4
TXN002702,2023-10-28,7873.0,Smartphone,Eletrônicos,1953.23,2
TXN002703,2024-12-13,9689.0,Talheres,Casa e Cozinha,109.18,4
TXN002704,2023-03-18,4910.0,Romance,Livros,17.29,3
TXN002705,2024-02-21,1488.0,Smartwatch,Eletrônicos,1551.81,1
TXN002706,2023-05-21,5272.0,Luva de Boxe,Esportes,,1
TXN002707,2023-09-28,4770.0,Romance,Livros,31.23,2
TXN002708,2024-08-19,9785.0,Camiseta,Roupas,147.48,5
TXN002709,2024-07-08,,Corda de Pular,Esportes,35.09,3
TXN002710,2023-04-13,4139.0,Smartwatch,Eletrônicos,621.95,4
TXN002711,2023-04-06,4770.0,Ficção Científica,Livros,119.37,1
TXN002712,2024-08-25,5506.0,Teclado,Eletrônicos,1060.02,3
TXN002713,2024-02-20,,Smartwatch,Eletrônicos,728.79,5
TXN002714,2023-09-11,3045.0,Autoajuda,Livros,65.18,5
TXN002715,2024-12-18,2654.0,Teclado,Eletrônicos,52.64,2
TXN002716,2023-06-23,7615.0,Boné,Roupas,163.9,0
TXN002717,2024-06-19,6038.0,Halter,Esportes,396.71,2
TXN002718,2023-03-02,1241.0,Boné,Roupas,487.61,5
TXN002719,2023-10-27,2104.0,Boné,Roupas,426.59,4
TXN002720,2024-08-15,9727.0,Programação em Python,Livros,18.19,1
TXN002721,2024-12-24,2235.0,Aventura,Livros,136.31,0
TXN002722,2023-04-28,4116.0,Halter,Esportes,475.34,2
TXN002723,2024-08-13,6930.0,Luva de Boxe,Esportes,473.72,2
TXN002724,2023-05-16,4611.0,Vestido,Roupas,239.84,1
TXN002725,2024-12-01,7596.0,Vestido,Roupas,211.04,1
TXN002726,2024-08-11,1409.0,Calça Jeans,Roupas,165.4,1
TXN002727,2024-02-28,7227.0,Programação em Python,Livros,23.87,2
TXN002728,2024-10-25,2169.0,História,Livros,45.81,4
TXN002729,2024-11-06,7868.0,Aventura,Livros,48.29,2
TXN002730,2023-07-31,1887.0,Programação em Python,Livros,80.35,2
TXN002731,2024-05-16,9238.0,Biografia,Livros,115.9,1
TXN002732,2024-03-19,7930.0,Camiseta,Roupas,247.43,1
TXN002733,2024-04-14,5272.0,Programação em Python,Livros,22.81,3
TXN002734,2023-05-25,8962.0,Autoajuda,Livros,144.3,1
TXN002735,2024-04-29,4910.0,Teclado,Eletrônicos,1888.31,2
TXN002736,2024-04-05,3504.0,Aventura,Livros,121.0,3
TXN002737,2023-06-14,1998.0,Casaco,Roupas,495.84,1
TXN002738,2023-08-29,1821.0,Cama,Casa e Cozinha,440.14,5
TXN002739,2024-06-05,4752.0,Smartwatch,Eletrônicos,1927.4,5
TXN002740,2023-09-18,5741.0,Data Science,Livros,25.21,1
TXN002741,2023-03-06,7054.0,Tablet,Eletrônicos,763.08,3
TXN002742,2023-09-08,4492.0,Tapete de Yoga,Esportes,154.59,5
TXN002743,2023-01-04,6168.0,Caixa de Som,Eletrônicos,431.87,5
TXN002744,2024-03-05,7054.0,Ficção Científica,Livros,34.01,2
TXN002745,2023-04-22,9835.0,Toalha,Casa e Cozinha,501.71,3
TXN002746,2024-08-23,3504.0,Cortina,Casa e Cozinha,627.24,4
TXN002747,2024-10-01,1771.0,Tênis,Roupas,297.58,3
TXN002748,2024-01-01,5861.0,Tênis,Roupas,90.54,4
TXN002749,2024-07-29,2424.0,Fone de Ouvido,Eletrônicos,1631.69,2
TXN002750,2023-08-25,3296.0,Tablet,Eletrônicos,1290.11,5
TXN002751,2023-03-16,4814.0,Tênis de Corrida,Esportes,248.2,2
TXN002752,2023-08-08,1188.0,Romance,Livros,106.01,1
TXN002753,2024-08-24,8350.0,Smartwatch,Eletrônicos,556.81,4
TXN002754,2023-08-03,2139.0,Programação em Python,Livros,61.6,1
TXN002755,2023-09-14,3144.0,Camiseta,Roupas,460.39,3
TXN002756,2024-07-08,8517.0,Teclado,Eletrônicos,616.48,2
TXN002757,2024-02-26,1344.0,Fone de Ouvido,Eletrônicos,966.48,2
TXN002758,2024-08-12,4946.0,Mouse,Eletrônicos,1785.78,3
TXN002759,2024-04-08,4492.0,Camiseta,Roupas,359.71,5
TXN002760,2023-01-22,4923.0,Jaqueta,Roupas,49.86,2
TXN002761,2023-02-16,5304.0,Vestido,Roupas,90.71,3
TXN002762,2024-04-16,2674.0,Cama,Casa e Cozinha,16.19,1
TXN002763,2023-05-01,7916.0,Data Science,Livros,100.17,4
TXN002764,2023-06-07,2519.0,Casaco,Roupas,234.88,2
TXN002765,2024-01-19,4257.0,Tapete de Yoga,Esportes,102.21,4
TXN002766,2023-04-22,2291.0,Vestido,Roupas,479.81,4
TXN002767,2023-04-22,,Jaqueta,Roupas,274.24,5
TXN002768,2024-12-31,4492.0,Garrafa Térmica,Esportes,164.09,2
TXN002769,2024-08-31,5351.0,Halter,Esportes,312.85,4
TXN002770,2023-06-26,4502.0,História,Livros,106.75,2
TXN002771,2023-01-21,1771.0,Toalha,Casa e Cozinha,70.23,5
TXN002772,2024-04-21,4150.0,Luva de Boxe,Esportes,182.95,2
TXN002773,2023-02-25,5808.0,Luva de Boxe,Esportes,489.01,4
TXN002774,2024-10-27,1128.0,Camiseta,Roupas,240.64,5
TXN002775,2023-08-26,3803.0,Camiseta,Roupas,282.36,5
TXN002776,2024-07-10,5333.0,Calça Jeans,Roupas,227.75,5
TXN002777,2023-04-06,9689.0,História,Livros,20.93,2
TXN002778,2023-02-15,1828.0,Cama,Casa e Cozinha,140.94,2
TXN002779,2024-12-16,6925.0,Tapete de Yoga,Esportes,281.19,1
TXN002780,2024-03-08,1152.0,Caixa de Som,Eletrônicos,457.91,3
TXN002781,2023-12-12,9279.0,Smartphone,Eletrônicos,147.46,1
TXN002782,2023-02-01,7201.0,Autoajuda,Livros,128.89,5
TXN002783,2023-03-25,,Casaco,Roupas,490.97,1
TXN002784,2024-03-25,5915.0,Ficção Científica,Livros,122.07,5
TXN002785,2023-01-27,6168.0,História,Livros,130.26,1
TXN002786,2024-05-31,3060.0,Data Science,Livros,47.67,5
TXN002787,2023-06-01,5956.0,Tênis de Corrida,Esportes,577.36,5
TXN002788,2023-03-20,7572.0,Meias,Roupas,114.52,1
TXN002789,2023-11-18,8062.0,Liquidificador,Casa e Cozinha,761.63,4
