ID_Transacao,Data_Venda,ID_Cliente,Nome_Produto,Categoria_Produto,Valor_Unitario,Quantidade
TXN002838,2024-06-16,7916,Biografia,Livros,21.06,5
TXN002839,2023-04-01,4582,Talheres,Casa e Cozinha,611.2,1
TXN002840,2023-11-25,8668,Carregador,Eletrônicos,774.86,3
TXN002841,2023-12-15,5562,Mouse,Eletrônicos,815.29,2
TXN002842,2024-03-22,3584,Teclado,Eletrônicos,1520.82,4
TXN002844,2023-10-25,4611,Tablet,Eletrônicos,1904.31,5
TXN002845,2023-01-06,6147,Cama,Casa e Cozinha,465.93,2
TXN002846,2024-05-03,2638,Tapete De Yoga,Esportes,230.34,2
TXN002847,2023-08-28,4119,Luva De Boxe,Esportes,477.84,3
TXN002848,2024-04-07,7912,Bola De Futebol,Esportes,169.33,5
TXN002849,2024-08-17,7224,Data Science,Livros,91.15,1
TXN002850,2024-04-08,3646,Tapete De Yoga,Esportes,231.18,5
TXN002851,2024-12-24,8179,Mochila,Esportes,402.56,5
TXN002852,2024-01-20,3705,Tênis De Corrida,Esportes,163.23,5
TXN002853,2023-10-30,4752,Garrafa Térmica,Esportes,135.17,5
TXN002854,2023-09-12,1525,Romance,Livros,138.96,5
TXN002855,2023-11-14,5669,Halter,Esportes,83.54,2
TXN002856,2023-04-21,6930,Meias,Roupas,262.86,4
TXN002857,2024-02-18,2127,Bola De Futebol,Esportes,151.99,1
TXN002858,2024-07-25,4566,Boné,Roupas,38.69,4
TXN002859,2024-03-03,9279,Talheres,Casa e Cozinha,38.45,3
TXN002860,2024-07-29,2827,Halter,Esportes,125.75,5
TXN002861,2024-01-06,3927,Tapete De Yoga,Esportes,523.39,5
TXN002862,2023-01-18,8962,Caixa De Som,Eletrônicos,600.83,1
TXN002863,2023-05-26,5002,Mochila,Esportes,571.51,5
TXN002864,2023-05-31,4116,Garrafa Térmica,Esportes,359.43,2
TXN002865,2024-03-20,1319,Mouse,Eletrônicos,901.4,3
TXN002866,2024-02-21,5333,Camiseta,Roupas,298.44,4
TXN002867,2023-04-11,4752,Tênis,Roupas,268.02,1
TXN002868,2023-09-15,9085,Biografia,Livros,117.43,2
TXN002869,2024-08-24,7537,Corda De Pular,Esportes,187.44,1
TXN002870,2023-01-31,7482,Cama,Casa e Cozinha,288.91,1
TXN002871,2024-11-14,1651,Abajur,Casa e Cozinha,716.33,4
TXN002872,2023-03-06,3547,Mouse,Eletrônicos,1895.59,1
TXN002873,2023-03-25,9085,Garrafa Térmica,Esportes,538.22,1
TXN002874,2023-02-19,7224,Liquidificador,Casa e Cozinha,341.36,3
TXN002875,2023-03-24,8787,Luva De Boxe,Esportes,473.71,3
TXN002876,2023-02-25,1035,Talheres,Casa e Cozinha,386.31,5
TXN002877,2023-07-20,5905,Abajur,Casa e Cozinha,403.06,1
TXN002878,2024-01-13,2876,Data Science,Livros,42.63,4
TXN002879,2024-03-27,8886,Corda De Pular,Esportes,364.9,1
TXN002880,2024-04-04,4598,Abajur,Casa e Cozinha,157.05,5
TXN002881,2023-05-21,2104,Fone De Ouvido,Eletrônicos,696.55,4
TXN002882,2024-10-02,4566,Liquidificador,Casa e Cozinha,685.47,5
TXN002883,2024-12-17,2584,Ficção Científica,Livros,42.96,5
TXN002884,2024-11-21,7484,Romance,Livros,24.61,2
TXN002885,2023-07-27,1035,Calça Jeans,Roupas,53.12,3
TXN002886,2024-01-02,5339,Tênis,Roupas,262.9,4
TXN002887,2023-04-22,3536,Luva De Boxe,Esportes,316.48,2
TXN002888,2023-06-18,4814,Carregador,Eletrônicos,848.35,1
TXN002889,2023-04-26,2876,Cama,Casa e Cozinha,650.59,3
TXN002890,2023-05-16,3536,Cortina,Casa e Cozinha,670.3,2
TXN002891,2023-08-12,1960,Smartwatch,Eletrônicos,697.77,5
TXN002892,2023-02-20,3340,Garrafa Térmica,Esportes,423.83,4
TXN002893,2023-10-29,2964,Fone De Ouvido,Eletrônicos,1553.69,3
TXN002894,2023-02-24,1053,Cama,Casa e Cozinha,527.17,1
TXN002895,2024-02-12,4111,Luva De Boxe,Esportes,112.17,4
TXN002896,2024-05-26,5033,Jaqueta,Roupas,440.42,2
TXN002897,2024-10-16,2139,Talheres,Casa e Cozinha,435.88,2
TXN002898,2023-09-25,7868,Talheres,Casa e Cozinha,233.15,3
TXN002899,2024-05-18,7658,Boné,Roupas,224.11,2
TXN002900,2024-07-06,3927,Carregador,Eletrônicos,123.26,3
TXN002901,2024-02-23,4811,Programação Em Python,Livros,32.26,4
TXN002902,2023-01-24,3579,Mochila,Esportes,465.19,1
TXN002903,2024-04-09,9883,Mouse,Eletrônicos,50.02,4
TXN002904,2023-08-30,4116,Tapete De Yoga,Esportes,264.53,1
TXN002905,2024-01-09,1409,Talheres,Casa e Cozinha,422.78,2
TXN002906,2023-07-04,5371,História,Livros,22.38,1
TXN002907,2024-02-07,8744,Caixa De Som,Eletrônicos,1947.5,4
TXN002908,2023-04-18,9005,Talheres,Casa e Cozinha,188.64,5
TXN002909,2024-10-28,5040,Carregador,Eletrônicos,643.19,4
TXN002910,2024-04-12,4611,Corda De Pular,Esportes,199.77,5
TXN002911,2024-09-15,6180,Ficção Científica,Livros,46.11,2
TXN002912,2023-02-08,1344,Tablet,Eletrônicos,52.87,5
TXN002913,2024-03-19,4258,Corda De Pular,Esportes,444.37,3
TXN002914,2024-09-12,1117,Luva De Boxe,Esportes,580.94,3
TXN002915,2023-12-22,7209,Tênis De Corrida,Esportes,153.97,1
TXN002916,2024-12-12,8956,Caixa De Som,Eletrônicos,1342.94,2
TXN002917,2024-07-11,5073,Abajur,Casa e Cozinha,596.1,5
TXN002918,2024-11-03,4593,Teclado,Eletrônicos,1704.43,1
TXN002919,2024-09-20,2519,Cafeteira,Casa e Cozinha,343.88,4
TXN002920,2024-01-29,6180,Boné,Roupas,165.41,2
TXN002922,2024-10-20,5351,Ficção Científica,Livros,111.2,2
TXN002923,2024-11-29,1053,Ficção Científica,Livros,125.27,1
TXN002924,2024-11-10,4510,Abajur,Casa e Cozinha,153.48,3
TXN002925,2024-12-03,7396,Bola De Futebol,Esportes,238.29,1
TXN002926,2023-06-21,2290,Tapete De Yoga,Esportes,543.62,3
TXN002927,2024-01-19,2832,Autoajuda,Livros,123.9,4
TXN002928,2024-04-16,1993,Jaqueta,Roupas,492.73,5
TXN002929,2023-10-29,4593,Jaqueta,Roupas,382.04,5
TXN002930,2023-10-03,2612,Vestido,Roupas,208.73,5
TXN002931,2023-04-16,1964,Talheres,Casa e Cozinha,476.6,3
TXN002932,2023-07-11,5351,Aventura,Livros,104.24,3
TXN002933,2024-02-03,8517,Tapete De Yoga,Esportes,70.11,5
TXN002934,2023-08-15,9797,História,Livros,88.51,5
TXN002935,2023-04-19,3170,Cortina,Casa e Cozinha,570.36,4
TXN002936,2024-06-15,6310,Cortina,Casa e Cozinha,142.18,3
TXN002937,2024-05-14,9727,Programação Em Python,Livros,120.39,1
TXN002938,2023-11-10,4432,Luva De Boxe,Esportes,360.67,1
TXN002939,2024-05-07,1936,Camiseta,Roupas,477.07,3
TXN002940,2024-08-18,8433,Ficção Científica,Livros,20.73,3
TXN002941,2023-08-04,1993,Romance,Livros,50.82,4
TXN002942,2023-04-21,2049,Programação Em Python,Livros,96.21,2
TXN002943,2024-01-10,9669,Cafeteira,Casa e Cozinha,244.28,5
TXN002944,2023-04-10,1053,Cafeteira,Casa e Cozinha,574.4,1
TXN002945,2023-01-17,1319,Calça Jeans,Roupas,384.32,1
TXN002946,2023-02-06,4899,Casaco,Roupas,69.21,5
TXN002948,2024-05-04,5012,História,Livros,83.7,5
TXN002949,2024-06-23,9288,Biografia,Livros,64.85,2
TXN002950,2023-12-05,9288,Abajur,Casa e Cozinha,747.01,3
TXN002951,2024-08-20,4853,Cafeteira,Casa e Cozinha,663.73,3
TXN002952,2023-11-02,8517,Casaco,Roupas,354.66,5
TXN002953,2023-12-12,2290,Garrafa Térmica,Esportes,435.74,4
TXN002954,2024-01-08,9479,Corda De Pular,Esportes,290.49,2
TXN002955,2023-11-08,6820,Mouse,Eletrônicos,1845.94,1
TXN002956,2023-05-20,5012,Smartphone,Eletrônicos,1404.46,3
TXN002957,2024-01-17,5808,Halter,Esportes,444.16,2
TXN002958,2023-05-15,7065,História,Livros,131.33,1
TXN002959,2023-11-28,1964,Liquidificador,Casa e Cozinha,226.52,4
TXN002960,2024-07-22,7543,Smartwatch,Eletrônicos,1623.79,5
TXN002961,2024-06-21,7939,Cafeteira,Casa e Cozinha,164.24,2
TXN002962,2024-03-09,1960,Toalha,Casa e Cozinha,282.82,2
TXN002963,2023-01-07,5010,Autoajuda,Livros,60.31,3
TXN002964,2023-08-03,6881,Halter,Esportes,587.65,2
TXN002965,2024-12-25,2188,Carregador,Eletrônicos,1720.25,1
TXN002966,2023-05-10,3504,Tapete De Yoga,Esportes,428.17,1
TXN002967,2024-10-03,9835,Luva De Boxe,Esportes,443.06,1
TXN002968,2023-04-03,9565,Boné,Roupas,289.79,2
TXN002969,2023-07-28,9808,Cortina,Casa e Cozinha,758.2,2
TXN002970,2024-04-27,4139,Luva De Boxe,Esportes,310.35,2
TXN002971,2023-07-05,2160,Cafeteira,Casa e Cozinha,310.61,3
TXN002972,2024-07-29,1319,Talheres,Casa e Cozinha,138.8,5
TXN002973,2023-02-03,4681,Calça Jeans,Roupas,397.38,4
TXN002974,2024-01-27,9808,Calça Jeans,Roupas,372.53,5
TXN002975,2023-07-06,8956,Teclado,Eletrônicos,799.49,4
TXN002976,2024-12-04,5119,Casaco,Roupas,32.09,2
TXN002977,2024-08-01,5905,Camiseta,Roupas,422.72,2
TXN002978,2023-06-08,5956,Halter,Esportes,31.57,2
TXN002979,2023-04-14,1828,Romance,Livros,110.0,2
TXN002980,2024-07-20,2638,Vestido,Roupas,485.72,3
TXN002981,2024-10-30,3167,Vestido,Roupas,230.08,3
TXN002982,2023-10-01,8579,Teclado,Eletrônicos,508.2,4
TXN002983,2024-05-19,2876,Boné,Roupas,358.34,1
TXN002984,2024-08-07,4770,Data Science,Livros,125.31,4
TXN002985,2024-09-17,7065,Casaco,Roupas,282.29,5
TXN002986,2024-03-25,1409,Jaqueta,Roupas,484.18,2
TXN002987,2023-02-26,1344,Casaco,Roupas,44.8,4
TXN002988,2023-04-26,9669,Cortina,Casa e Cozinha,408.79,5
TXN002989,2024-06-15,3927,Jaqueta,Roupas,364.86,1
TXN002990,2023-05-18,3167,Liquidificador,Casa e Cozinha,691.49,2
TXN002991,2023-02-08,5557,Aventura,Livros,39.2,4
TXN002992,2024-06-15,2122,Tênis De Corrida,Esportes,485.0,2
TXN002993,2024-12-10,7669,Garrafa Térmica,Esportes,342.81,5
TXN002994,2024-02-08,2674,Tablet,Eletrônicos,823.28,3
TXN002995,2023-08-30,8651,Caixa De Som,Eletrônicos,306.84,1
TXN002996,2023-12-22,9179,Calça Jeans,Roupas,435.34,2
TXN002997,2024-10-20,5956,Tênis,Roupas,95.49,1
TXN002998,2023-11-07,2796,Toalha,Casa e Cozinha,254.73,5
TXN002999,2023-07-17,4527,Halter,Esportes,191.78,5
TXN003000,2024-03-01,4111,Tablet,Eletrônicos,1749.26,4
TXN003001,2023-04-06,3664,Boné,Roupas,342.9,2
TXN003002,2023-06-05,7065,Jaqueta,Roupas,402.41,4
TXN003003,2024-02-24,8973,Camiseta,Roupas,140.22,1
TXN003004,2023-04-29,6977,Abajur,Casa e Cozinha,503.65,2
TXN003005,2023-02-12,4432,Bola De Futebol,Esportes,353.75,3
TXN003006,2024-11-08,6147,Cama,Casa e Cozinha,667.94,5
TXN003007,2023-08-08,9928,Programação Em Python,Livros,137.32,3
TXN003008,2023-08-02,3144,Carregador,Eletrônicos,73.71,3
TXN003009,2024-06-17,2654,Meias,Roupas,343.53,1
TXN003010,2023-10-19,1488,Mochila,Esportes,54.81,2
TXN003011,2023-12-12,4657,Garrafa Térmica,Esportes,340.59,2
TXN003012,2024-09-02,2133,Talheres,Casa e Cozinha,237.23,5
TXN003013,2023-07-18,8744,Biografia,Livros,56.41,1
TXN003014,2024-11-01,2824,Tênis,Roupas,189.42,5
TXN003015,2024-05-23,2424,Tablet,Eletrônicos,1261.52,1
TXN003016,2023-05-26,1949,Boné,Roupas,180.34,5
TXN003018,2023-08-06,4582,Romance,Livros,69.61,2
TXN003019,2023-01-27,6313,Liquidificador,Casa e Cozinha,64.0,3
TXN003020,2024-09-20,4483,Cama,Casa e Cozinha,629.17,3
TXN003021,2023-03-03,8517,Bola De Futebol,Esportes,189.31,1
TXN003022,2024-03-17,1828,Bola De Futebol,Esportes,273.84,2
TXN003023,2023-05-10,2403,Luva De Boxe,Esportes,419.13,3
TXN003024,2023-06-12,5012,Meias,Roupas,179.58,1
TXN003025,2023-05-08,2424,Garrafa Térmica,Esportes,57.54,4
TXN003026,2024-05-23,2127,Cortina,Casa e Cozinha,305.4,3
TXN003027,2024-09-29,7224,Aventura,Livros,142.5,3
TXN003028,2024-01-16,8962,Talheres,Casa e Cozinha,516.97,3
TXN003029,2024-05-06,7227,Meias,Roupas,342.31,1
TXN003030,2023-04-24,5557,Bola De Futebol,Esportes,388.56,5
TXN003031,2023-05-06,7873,Camiseta,Roupas,115.52,4
TXN003032,2024-07-21,5808,Teclado,Eletrônicos,865.75,1
TXN003033,2024-05-15,4483,Liquidificador,Casa e Cozinha,603.24,5
TXN003034,2023-04-10,8744,Jogo De Panelas,Casa e Cozinha,90.08,1
TXN003035,2023-04-21,4750,Teclado,Eletrônicos,591.81,5
TXN003036,2023-02-13,8350,Jogo De Panelas,Casa e Cozinha,228.29,4
TXN003037,2024-12-30,5808,Romance,Livros,73.32,3
TXN003038,2024-01-05,4910,Aventura,Livros,147.35,4
TXN003039,2023-06-29,3664,Camiseta,Roupas,52.4,4
TXN003040,2023-07-06,6413,Garrafa Térmica,Esportes,323.25,4
TXN003041,2024-09-02,7126,Liquidificador,Casa e Cozinha,151.7,5
TXN003042,2023-01-06,4770,Vestido,Roupas,485.92,2
TXN003043,2024-03-26,3646,Abajur,Casa e Cozinha,99.51,2
TXN003044,2023-03-22,9423,Luva De Boxe,Esportes,257.07,2
TXN003045,2024-12-17,1958,Smartphone,Eletrônicos,1488.88,3
TXN003046,2024-02-17,5563,Jogo De Panelas,Casa e Cozinha,566.6,3
TXN003047,2024-10-03,2535,Fone De Ouvido,Eletrônicos,874.32,5
TXN003048,2024-05-12,3536,Smartwatch,Eletrônicos,725.72,3
TXN003049,2024-08-22,8433,Luva De Boxe,Esportes,253.63,5
TXN003050,2024-12-17,6947,Bola De Futebol,Esportes,176.96,1
TXN003051,2023-11-21,3287,Smartwatch,Eletrônicos,450.4,5
TXN003052,2023-02-08,5342,Tênis De Corrida,Esportes,302.75,4
TXN003053,2024-09-12,6147,Cama,Casa e Cozinha,222.14,2
TXN003054,2024-04-19,7658,Mouse,Eletrônicos,610.55,5
TXN003055,2023-10-27,4814,Abajur,Casa e Cozinha,528.84,2
TXN003056,2023-08-10,1821,Ficção Científica,Livros,145.75,5
TXN003057,2023-09-30,5889,Jaqueta,Roupas,309.75,4
TXN003058,2023-07-07,7252,Corda De Pular,Esportes,69.26,1
TXN003059,2024-09-17,7570,Fone De Ouvido,Eletrônicos,197.39,3
TXN003060,2023-06-19,1241,Camiseta,Roupas,476.68,1
TXN003061,2024-06-11,8454,Tapete De Yoga,Esportes,195.94,4
TXN003062,2023-02-26,6155,Smartwatch,Eletrônicos,229.53,5
TXN003063,2023-03-27,8433,Aventura,Livros,95.87,1
TXN003064,2023-03-27,4502,Smartwatch,Eletrônicos,1266.12,5
TXN003065,2023-02-01,6635,Mochila,Esportes,397.89,3
TXN003066,2024-07-01,5422,Calça Jeans,Roupas,148.35,3
TXN003067,2024-06-18,5033,Casaco,Roupas,27.25,3
TXN003068,2024-03-24,3286,Tapete De Yoga,Esportes,579.88,1
TXN003069,2023-09-23,8491,Mouse,Eletrônicos,539.24,4
TXN003070,2024-11-13,2139,Vestido,Roupas,344.49,1
TXN003071,2023-11-03,4139,Fone De Ouvido,Eletrônicos,1427.93,5
TXN003072,2024-05-26,6947,Boné,Roupas,312.8,5
TXN003073,2023-06-04,7930,Cafeteira,Casa e Cozinha,257.2,1
TXN003074,2023-10-01,5557,Garrafa Térmica,Esportes,180.88,1
TXN003075,2023-09-22,6925,Mochila,Esportes,368.66,4
TXN003076,2023-02-15,1931,Halter,Esportes,523.0,3
TXN003077,2024-11-21,9808,Halter,Esportes,569.37,4
TXN003078,2023-12-29,7227,Abajur,Casa e Cozinha,93.67,1
TXN003079,2024-09-11,2235,Biografia,Livros,35.9,2
TXN003080,2023-09-29,9856,Smartwatch,Eletrônicos,1892.24,3
TXN003081,2023-06-05,7224,Liquidificador,Casa e Cozinha,591.86,3
TXN003082,2023-04-15,7735,Jaqueta,Roupas,443.84,3
TXN003083,2024-08-16,3927,Toalha,Casa e Cozinha,170.08,2
TXN003084,2023-01-01,2122,Halter,Esportes,362.86,4
TXN003085,2024-06-29,4044,Camiseta,Roupas,356.55,2
TXN003086,2023-09-22,7596,Talheres,Casa e Cozinha,547.29,5
TXN003087,2024-03-31,9900,Mouse,Eletrônicos,845.9,1
TXN003088,2023-04-02,9645,Tablet,Eletrônicos,80.02,1
TXN003089,2024-08-23,5889,Autoajuda,Livros,93.7,2
TXN003090,2024-02-22,5554,Vestido,Roupas,141.49,4
TXN003091,2023-01-01,1964,Vestido,Roupas,236.12,3
TXN003092,2023-11-25,4492,Luva De Boxe,Esportes,575.61,1
TXN003093,2023-06-19,4510,Data Science,Livros,68.87,3
TXN003094,2023-05-08,4733,Cortina,Casa e Cozinha,673.44,2
TXN003095,2024-12-14,3060,Ficção Científica,Livros,40.45,4
TXN003096,2024-02-16,2519,Cafeteira,Casa e Cozinha,541.24,1
TXN003097,2024-06-12,3803,Ficção Científica,Livros,146.9,1
TXN003098,2024-02-15,5673,Tapete De Yoga,Esportes,83.59,1
TXN003099,2024-03-29,6947,Jogo De Panelas,Casa e Cozinha,16.57,3
TXN003100,2024-09-29,6930,Abajur,Casa e Cozinha,352.53,5
TXN003101,2024-03-08,5915,Halter,Esportes,78.26,5
TXN003102,2024-02-10,2638,Toalha,Casa e Cozinha,601.22,4
TXN003104,2023-11-18,7924,Fone De Ouvido,Eletrônicos,896.34,5
TXN003105,2024-11-26,8019,Teclado,Eletrônicos,554.49,2
TXN003106,2024-12-14,6804,Caixa De Som,Eletrônicos,897.09,4
TXN003107,2023-03-22,8260,Tablet,Eletrônicos,1460.72,5
TXN003108,2024-07-22,7596,Boné,Roupas,24.35,4
TXN003109,2024-12-27,3803,Smartwatch,Eletrônicos,1199.44,5
TXN003110,2023-02-27,8062,Liquidificador,Casa e Cozinha,494.5,5
TXN003111,2024-11-02,8179,Autoajuda,Livros,101.09,5
TXN003112,2023-09-14,5304,Smartwatch,Eletrônicos,521.94,4
TXN003113,2024-11-29,4923,Mochila,Esportes,435.58,4
TXN003115,2023-11-19,8260,Aventura,Livros,41.9,3
TXN003116,2024-07-04,4811,Tênis De Corrida,Esportes,529.55,3
TXN003117,2023-11-23,9797,Camiseta,Roupas,374.59,2
TXN003118,2024-01-14,9689,Abajur,Casa e Cozinha,20.86,2
TXN003119,2024-03-04,1117,Ficção Científica,Livros,48.53,3
TXN003120,2024-09-10,1514,Camiseta,Roupas,122.92,1
TXN003121,2024-11-22,2604,Jaqueta,Roupas,149.99,2
TXN003122,2023-10-29,8019,Abajur,Casa e Cozinha,205.57,4
TXN003123,2024-12-11,4566,Biografia,Livros,23.44,3
TXN003124,2024-09-19,2584,Liquidificador,Casa e Cozinha,372.56,2
TXN003125,2023-10-15,2307,Caixa De Som,Eletrônicos,1478.83,5
TXN003126,2023-09-15,7484,Mochila,Esportes,373.87,1
TXN003127,2024-07-03,9935,Teclado,Eletrônicos,1362.1,4
TXN003128,2024-05-07,1931,Tapete De Yoga,Esportes,71.66,1
TXN003129,2023-06-27,5956,Garrafa Térmica,Esportes,572.11,1
TXN003130,2023-10-07,7570,Boné,Roupas,422.48,2
TXN003131,2024-10-15,2604,Carregador,Eletrônicos,1619.93,2
TXN003132,2023-02-24,7916,Corda De Pular,Esportes,498.22,4
TXN003133,2023-12-17,2827,Cortina,Casa e Cozinha,746.84,4
TXN003134,2024-06-29,3615,Cortina,Casa e Cozinha,439.96,2
TXN003135,2024-01-13,9005,Tapete De Yoga,Esportes,140.16,1
TXN003136,2024-11-18,9288,Tênis,Roupas,316.06,3
TXN003137,2023-10-02,3615,Mouse,Eletrônicos,1498.62,3
TXN003138,2023-10-20,3536,Autoajuda,Livros,114.62,1
TXN003139,2023-04-25,4598,Jaqueta,Roupas,270.3,4
TXN003140,2023-10-20,5915,Tênis De Corrida,Esportes,64.36,5
TXN003141,2023-03-28,3697,Abajur,Casa e Cozinha,303.18,2
TXN003142,2024-11-11,8787,Casaco,Roupas,461.97,2
TXN003143,2024-07-22,5915,Talheres,Casa e Cozinha,471.71,4
TXN003144,2023-12-29,2679,Bola De Futebol,Esportes,334.54,1
TXN003145,2024-09-13,8651,Camiseta,Roupas,149.05,2
TXN003146,2023-02-03,7735,Halter,Esportes,236.86,5
TXN003147,2024-05-30,4752,Programação Em Python,Livros,135.87,2
TXN003148,2023-11-09,2679,Fone De Ouvido,Eletrônicos,1349.6,4
TXN003149,2024-03-27,4566,Corda De Pular,Esportes,477.75,1
TXN003150,2024-03-11,2104,Meias,Roupas,238.09,3
TXN003151,2023-09-25,6310,Liquidificador,Casa e Cozinha,507.9,2
TXN003152,2024-07-01,9834,Teclado,Eletrônicos,534.35,2
TXN003153,2024-04-06,2200,Smartphone,Eletrônicos,1425.65,3
TXN003154,2023-09-04,2169,Casaco,Roupas,225.25,5
TXN003155,2024-11-07,3646,Mochila,Esportes,279.46,5
TXN003156,2024-08-16,2604,Tapete De Yoga,Esportes,398.36,5
TXN003157,2023-03-04,9835,Aventura,Livros,141.4,2
TXN003158,2024-05-05,2654,Aventura,Livros,23.64,3
TXN003159,2024-01-21,3591,Fone De Ouvido,Eletrônicos,1658.25,5
TXN003160,2024-07-07,6804,Autoajuda,Livros,54.47,2
TXN003161,2024-07-24,6573,Tênis De Corrida,Esportes,280.25,2
TXN003162,2023-09-01,7054,Carregador,Eletrônicos,92.73,5
TXN003163,2024-05-26,9279,Talheres,Casa e Cozinha,247.83,5
TXN003164,2023-08-04,3287,Bola De Futebol,Esportes,314.01,5
TXN003165,2023-08-06,8517,Calça Jeans,Roupas,46.96,1
TXN003166,2023-01-16,6930,Jaqueta,Roupas,255.73,1
TXN003167,2023-03-06,6183,Cafeteira,Casa e Cozinha,742.42,1
TXN003168,2023-02-16,9279,Tênis De Corrida,Esportes,85.6,1
TXN003169,2023-01-12,8508,Smartwatch,Eletrônicos,1540.66,4
TXN003170,2023-04-06,9727,Tablet,Eletrônicos,848.86,3
TXN003171,2023-11-23,3927,Smartphone,Eletrônicos,1327.59,3
TXN003172,2024-03-07,2638,Vestido,Roupas,144.91,4
TXN003173,2024-08-25,8177,Smartphone,Eletrônicos,361.01,1
TXN003174,2023-01-18,5345,Talheres,Casa e Cozinha,136.77,1
TXN003175,2023-10-13,6539,Mochila,Esportes,65.53,1
TXN003176,2023-12-06,1520,Mouse,Eletrônicos,412.01,4
TXN003177,2024-03-08,2832,Fone De Ouvido,Eletrônicos,1345.23,4
TXN003178,2024-01-15,9645,Fone De Ouvido,Eletrônicos,1769.3,2
TXN003179,2023-10-16,2824,Cortina,Casa e Cozinha,653.16,5
TXN003180,2024-08-28,2832,Tênis De Corrida,Esportes,418.95,5
TXN003181,2023-01-16,4981,Halter,Esportes,88.5,5
TXN003182,2023-07-27,8787,Tapete De Yoga,Esportes,191.28,5
TXN003183,2024-08-01,4116,Boné,Roupas,168.71,1
TXN003184,2024-06-24,3591,Mochila,Esportes,168.73,5
TXN003185,2024-10-12,5002,Teclado,Eletrônicos,1054.26,4
TXN003186,2024-09-21,5333,Ficção Científica,Livros,87.3,5
TXN003187,2024-03-15,8019,Aventura,Livros,63.18,5
TXN003188,2024-04-10,2588,Tablet,Eletrônicos,739.89,1
TXN003189,2023-05-16,1241,Aventura,Livros,126.86,5
TXN003190,2024-08-14,3170,Boné,Roupas,398.86,1
TXN003191,2024-07-20,5506,Garrafa Térmica,Esportes,201.98,1
TXN003192,2024-04-17,4510,História,Livros,138.36,1
TXN003193,2024-04-16,8811,Toalha,Casa e Cozinha,762.72,2
TXN003194,2024-05-14,3705,Talheres,Casa e Cozinha,268.13,1
TXN003195,2024-07-08,2200,Meias,Roupas,190.12,5
TXN003196,2024-02-17,5422,Toalha,Casa e Cozinha,409.45,2
TXN003197,2024-09-09,9883,Romance,Livros,142.05,3
TXN003198,2024-01-11,1319,Calça Jeans,Roupas,440.63,3
TXN003199,2024-11-28,8787,Aventura,Livros,28.85,1
TXN003200,2023-11-23,4872,Tapete De Yoga,Esportes,250.82,1
TXN003201,2024-08-14,6313,Tênis,Roupas,285.62,1
TXN003202,2024-12-28,9900,Smartphone,Eletrônicos,1031.11,4
TXN003204,2023-06-25,8668,Meias,Roupas,432.23,4
TXN003205,2023-07-01,2122,Tênis,Roupas,344.93,3
TXN003206,2023-01-06,4527,Teclado,Eletrônicos,1683.92,5
TXN003207,2023-07-07,4483,Aventura,Livros,130.93,2
TXN003208,2024-03-05,5333,Cortina,Casa e Cozinha,601.2,1
TXN003209,2023-03-09,6514,Ficção Científica,Livros,74.29,5
TXN003210,2024-01-16,2824,Tapete De Yoga,Esportes,376.06,1
TXN003211,2024-11-03,5803,Autoajuda,Livros,36.65,1
TXN003212,2024-01-07,2827,Liquidificador,Casa e Cozinha,542.18,2
TXN003213,2023-07-24,5557,Teclado,Eletrônicos,399.54,4
TXN003214,2024-08-30,7118,Smartphone,Eletrônicos,1403.2,3
TXN003215,2024-12-18,5803,Corda De Pular,Esportes,157.02,3
TXN003216,2024-12-16,8787,Jaqueta,Roupas,76.42,5
TXN003217,2024-04-24,4006,Halter,Esportes,120.04,4
TXN003218,2023-12-19,3677,Corda De Pular,Esportes,26.15,4
TXN003219,2023-04-29,4006,Carregador,Eletrônicos,1451.54,2
TXN003220,2023-11-15,5915,Tablet,Eletrônicos,1478.18,1
TXN003221,2023-02-06,9689,Ficção Científica,Livros,84.52,5
TXN003222,2024-11-10,4139,Jaqueta,Roupas,97.45,3
TXN003223,2023-08-07,4510,Toalha,Casa e Cozinha,76.01,2
TXN003224,2023-12-12,7572,Liquidificador,Casa e Cozinha,25.11,3
TXN003225,2024-07-12,4872,Mouse,Eletrônicos,373.21,5
TXN003226,2024-07-15,2876,Data Science,Livros,135.27,5
TXN003227,2023-07-19,8508,Autoajuda,Livros,47.61,2
TXN003228,2024-01-27,5342,Talheres,Casa e Cozinha,289.87,3
TXN003229,2023-12-09,5552,Cafeteira,Casa e Cozinha,93.22,1
TXN003230,2024-02-07,4510,Cortina,Casa e Cozinha,185.67,3
TXN003231,2024-02-11,6155,Jaqueta,Roupas,269.23,1
TXN003232,2024-08-31,4257,Garrafa Térmica,Esportes,374.46,3
TXN003233,2023-04-20,8359,Toalha,Casa e Cozinha,203.83,5
TXN003234,2023-04-15,3591,Fone De Ouvido,Eletrônicos,162.58,4
TXN003235,2024-06-03,8651,Smartphone,Eletrônicos,812.51,3
TXN003236,2024-12-22,4502,Liquidificador,Casa e Cozinha,195.02,2
TXN003237,2023-06-22,2535,Cortina,Casa e Cozinha,183.45,3
TXN003238,2023-10-02,7201,Camiseta,Roupas,480.73,2
TXN003239,2023-07-06,7658,História,Livros,98.2,1
TXN003240,2023-01-11,4456,Liquidificador,Casa e Cozinha,449.93,1
TXN003241,2023-12-12,9669,Tênis,Roupas,219.57,5
TXN003242,2023-09-23,8956,Garrafa Térmica,Esportes,271.64,3
